Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
2011-07-30,Penrith,2.1,20.0,0.0,,,S,9.0,,S,0.0,2.0,99.0,42.0,,,,,5.9,19.7,No
2015-02-23,Melbourne,,,,10.8,2.5,N,63.0,N,S,46.0,19.0,,,,,,,,,
2012-03-13,Penrith,14.8,27.9,0.0,,,E,24.0,,NE,0.0,9.0,81.0,47.0,,,,,19.8,27.5,No
2016-09-29,Sydney,14.2,22.8,1.4,5.4,4.2,NW,56.0,NNE,N,11.0,22.0,76.0,50.0,1000.5,994.0,8.0,2.0,14.8,22.3,Yes
2011-02-14,Penrith,17.9,22.5,0.2,,,SSE,30.0,SSW,ESE,15.0,15.0,71.0,77.0,,,,,20.1,20.7,No
2013-03-14,Newcastle,16.4,,0.0,,,,,,,0.0,,83.0,,,,4.0,,21.1,,No
2014-09-03,Nhil,-0.5,13.7,0.2,,,E,20.0,,WNW,0.0,11.0,92.0,45.0,1025.0,1021.5,,,4.8,12.7,No
2009-06-02,Mildura,11.7,16.0,2.4,4.8,0.5,ESE,22.0,E,ESE,13.0,13.0,100.0,81.0,1024.7,1022.2,8.0,7.0,12.4,15.4,Yes
2011-11-29,Portland,13.6,26.3,0.4,1.6,1.6,NW,57.0,WSW,NNW,9.0,20.0,74.0,48.0,1003.7,1002.4,8.0,8.0,19.0,25.3,No
2016-10-07,Nhil,12.6,21.9,0.2,,,N,35.0,NNW,NW,15.0,17.0,62.0,61.0,1014.1,1013.6,,,14.7,19.9,No
2015-01-10,Melbourne,,,,4.2,0.0,S,26.0,W,S,7.0,15.0,,,,,,,,,
2010-10-23,Brisbane,14.9,26.6,0.0,5.8,12.0,ENE,22.0,NE,NE,4.0,9.0,59.0,51.0,1020.3,1015.9,2.0,1.0,22.3,25.2,No
2015-12-31,Newcastle,16.4,26.7,0.0,,,,,,,0.0,,61.0,,,,6.0,,23.5,,No
2012-08-17,Portland,6.7,11.3,13.4,2.6,5.0,SSW,70.0,SSW,SSW,33.0,35.0,83.0,76.0,997.8,1005.0,8.0,8.0,9.6,10.5,Yes
2016-11-03,Ballarat,3.6,19.2,0.0,,,NNW,30.0,WSW,NW,17.0,17.0,84.0,63.0,1019.0,1017.2,7.0,1.0,9.4,17.4,No
2010-09-18,Penrith,,24.0,,,,,,SW,SSE,6.0,19.0,67.0,31.0,,,,,12.1,23.2,
2017-01-14,Mildura,13.0,28.0,8.4,,,SSW,43.0,SW,SW,15.0,20.0,68.0,33.0,1013.0,1013.2,,,17.6,25.4,Yes
2012-11-08,Ballarat,5.7,19.6,0.0,,,SW,31.0,SW,W,13.0,19.0,81.0,48.0,1012.3,1011.7,,3.0,12.0,18.3,No
2015-10-09,PearceRAAF,11.1,36.4,0.0,,11.7,WSW,33.0,NNE,WSW,15.0,24.0,29.0,27.0,1021.5,1018.5,1.0,,27.5,33.3,No
2016-01-10,Newcastle,,27.7,0.0,,,,,,,,,,,,,,,,,No
2016-05-06,Sydney,14.0,26.7,0.0,3.4,9.9,,,W,ESE,19.0,13.0,69.0,42.0,1019.6,1017.2,4.0,1.0,16.4,23.2,No
2008-12-12,Penrith,15.5,21.1,6.8,,,SSW,17.0,E,SSW,7.0,9.0,100.0,,,,,,15.8,16.7,Yes
2014-12-06,Mildura,16.0,27.7,0.2,10.8,9.5,SW,46.0,S,S,17.0,19.0,64.0,43.0,1008.5,1006.3,7.0,6.0,18.5,23.4,No
2014-01-12,Penrith,19.7,32.7,0.0,,,SSE,37.0,SSE,ESE,4.0,20.0,72.0,46.0,,,,,24.3,31.2,No
2010-09-11,Mildura,4.5,15.4,0.0,4.2,1.3,WNW,17.0,W,NW,9.0,9.0,91.0,55.0,1021.8,1020.5,7.0,8.0,9.7,15.1,No
2014-06-21,Brisbane,14.9,25.6,0.0,1.4,7.9,SSW,15.0,WSW,SW,4.0,4.0,87.0,46.0,1021.6,1017.7,7.0,2.0,17.1,25.2,No
2017-04-15,Portland,6.3,17.4,0.0,,,W,26.0,NNW,WSW,9.0,15.0,76.0,50.0,1022.7,1019.9,8.0,7.0,11.6,16.3,No
2010-06-04,Mildura,4.2,16.8,0.0,0.6,9.0,SW,22.0,SSW,WSW,7.0,9.0,95.0,55.0,1024.7,1021.5,1.0,2.0,7.1,16.6,No
2009-09-01,Portland,6.9,14.1,3.6,1.8,7.2,WSW,41.0,NW,W,13.0,20.0,87.0,57.0,1021.3,1019.1,7.0,3.0,9.3,13.8,Yes
2009-02-06,Penrith,22.8,41.4,0.0,,,NE,37.0,SE,ENE,9.0,19.0,68.0,21.0,,,,,26.8,40.0,No
2010-05-02,Mildura,9.6,24.5,0.0,3.6,9.7,SSW,26.0,NW,SSW,11.0,15.0,51.0,40.0,1024.8,1023.3,7.0,4.0,16.7,24.5,No
2014-04-11,Nhil,15.2,19.9,0.0,,,S,46.0,S,S,26.0,30.0,83.0,59.0,1015.1,1015.1,,,15.7,18.9,No
2011-05-01,Melbourne,13.2,21.0,0.0,4.0,0.4,N,26.0,W,SSE,9.0,13.0,76.0,72.0,1018.7,1016.7,,,14.4,18.0,No
2009-12-28,PearceRAAF,14.8,40.8,0.0,,9.7,E,59.0,E,WSW,31.0,39.0,28.0,14.0,1011.5,1008.1,,,30.0,38.2,No
2016-03-08,Portland,16.8,31.3,0.2,4.0,7.8,W,63.0,E,ESE,22.0,11.0,90.0,56.0,1018.0,1014.5,8.0,8.0,18.3,27.9,No
2014-01-14,Penrith,16.8,35.5,0.0,,,ENE,31.0,N,NNE,13.0,13.0,63.0,31.0,,,,,23.3,33.1,No
2009-01-14,Melbourne,20.4,32.6,0.0,18.6,12.3,N,57.0,N,S,35.0,24.0,14.0,64.0,1008.0,1009.5,3.0,4.0,32.2,22.7,No
2016-04-20,Ballarat,9.3,26.0,0.2,,,NNE,46.0,NNE,N,24.0,31.0,51.0,28.0,1022.6,1019.6,2.0,,18.5,25.2,No
2015-01-21,Newcastle,18.0,29.9,1.0,,,,,,SE,0.0,28.0,77.0,55.0,,,5.0,5.0,24.0,29.5,No
2014-04-19,Nhil,5.6,18.0,0.0,,,WNW,28.0,NW,WNW,2.0,9.0,73.0,38.0,1022.7,1019.0,,,11.6,17.1,No
2014-01-09,Sydney,18.1,23.2,0.0,3.8,2.0,E,33.0,ENE,ENE,17.0,20.0,49.0,53.0,1024.3,1023.1,7.0,7.0,21.1,22.4,No
2012-09-04,Sydney,9.7,24.4,0.2,4.0,9.9,W,28.0,W,E,19.0,17.0,55.0,33.0,1022.9,1019.6,5.0,1.0,13.6,21.4,No
2010-11-11,Ballarat,6.9,27.2,0.0,,,N,39.0,N,N,20.0,20.0,67.0,50.0,1012.8,1008.6,3.0,,16.7,25.5,No
2008-12-06,Melbourne,15.9,25.0,0.0,12.6,9.1,NW,63.0,SW,W,11.0,30.0,54.0,42.0,1010.0,1005.0,3.0,6.0,18.5,24.4,No
2013-03-30,Brisbane,21.1,26.7,0.0,6.2,3.0,SE,24.0,SE,E,11.0,11.0,63.0,60.0,1017.1,1013.7,7.0,2.0,24.6,25.8,No
2014-02-15,Nhil,19.4,30.5,2.4,,,SW,56.0,SE,WSW,15.0,22.0,92.0,50.0,997.1,996.5,,,20.3,27.9,Yes
2015-12-08,Ballarat,18.4,31.4,0.8,,,NW,69.0,ENE,NNW,9.0,44.0,79.0,32.0,1009.4,1006.5,6.0,5.0,19.7,28.4,No
2011-09-06,Brisbane,12.2,23.5,0.2,5.0,10.0,ENE,22.0,WSW,E,4.0,11.0,62.0,56.0,1024.6,1019.9,4.0,4.0,18.5,21.7,No
2016-02-20,PearceRAAF,19.8,34.8,0.0,,10.3,E,69.0,ENE,S,31.0,11.0,45.0,26.0,1011.4,1007.2,,1.0,26.1,32.4,No
2017-06-20,Penrith,11.7,20.1,0.0,,,SSW,15.0,S,NNW,6.0,2.0,82.0,60.0,,,,,14.8,18.7,No
2014-01-04,Melbourne,13.4,20.7,,7.8,3.8,WSW,50.0,W,W,33.0,26.0,57.0,51.0,1006.5,1006.9,,,15.9,19.1,
2015-05-05,Sydney,14.7,27.5,0.0,1.6,9.8,W,41.0,NNW,NNW,20.0,26.0,84.0,33.0,1008.3,1003.9,4.0,1.0,19.0,27.0,No
2014-09-26,PearceRAAF,9.3,23.0,,,10.9,WNW,39.0,N,WNW,19.0,20.0,72.0,50.0,1017.0,1012.6,3.0,5.0,18.1,22.6,
2013-09-19,Ballarat,5.2,13.6,10.0,,,W,56.0,W,W,28.0,20.0,79.0,57.0,1007.1,1005.6,7.0,2.0,8.1,12.6,Yes
2013-06-17,Melbourne,7.2,12.1,2.0,1.4,0.1,S,26.0,WSW,S,13.0,17.0,86.0,82.0,1016.1,1014.3,7.0,7.0,8.8,11.8,Yes
2012-07-28,Penrith,3.4,17.6,0.0,,,SSW,33.0,SSE,W,4.0,13.0,73.0,42.0,,,,,11.4,17.1,No
2016-06-15,Newcastle,,,0.0,,,,,,,,,,,,,,,,,No
2015-02-09,Melbourne,,,,4.2,12.6,SSW,35.0,SSE,SSW,24.0,19.0,,,,,,,,,
2012-07-01,Newcastle,7.5,16.3,0.0,,,,,,NW,0.0,9.0,69.0,35.0,,,8.0,5.0,10.5,14.6,No
2010-02-02,Newcastle,21.5,27.2,0.0,,,,,SE,S,15.0,28.0,64.0,67.0,,,6.0,7.0,23.8,23.5,No
2017-02-06,Ballarat,11.7,14.8,36.4,,,SE,50.0,SSE,SE,31.0,33.0,99.0,77.0,1014.3,1015.8,8.0,8.0,11.9,13.5,Yes
2008-07-01,Brisbane,10.3,25.2,0.0,1.4,9.5,WNW,26.0,SSW,W,6.0,15.0,81.0,37.0,1019.6,1014.8,0.0,1.0,14.9,24.6,No
2011-05-09,Sydney,10.5,17.7,0.0,3.8,6.9,,,SSW,SSW,22.0,31.0,63.0,63.0,1014.5,1013.7,,,14.5,16.9,No
2012-06-20,Brisbane,8.5,22.6,0.0,2.0,9.8,NE,19.0,SW,NNE,6.0,6.0,67.0,53.0,1023.0,1019.9,1.0,2.0,13.8,20.9,No
2013-11-01,Ballarat,5.0,21.8,0.2,,,ESE,31.0,N,W,6.0,13.0,67.0,42.0,1020.6,1019.2,,,12.7,20.8,No
2015-01-24,Mildura,16.5,32.4,0.0,10.6,11.1,SSW,35.0,SSW,WNW,15.0,20.0,52.0,24.0,1007.7,1004.5,2.0,1.0,20.0,29.8,No
2012-04-09,Brisbane,17.0,30.5,0.0,4.8,10.7,NE,20.0,SSW,NE,4.0,6.0,80.0,59.0,1017.6,1013.1,1.0,1.0,22.4,28.6,No
2015-02-28,Portland,14.5,30.2,0.8,4.4,4.0,W,56.0,N,WSW,20.0,33.0,78.0,64.0,1004.0,1002.9,8.0,1.0,20.0,23.4,No
2015-09-10,Mildura,5.4,19.7,0.0,2.7,10.9,ESE,24.0,SE,ESE,9.0,7.0,71.0,32.0,1034.3,1030.2,2.0,0.0,11.9,18.9,No
2010-05-23,Mildura,3.7,18.6,0.0,2.4,3.3,NNE,39.0,NE,NE,13.0,22.0,63.0,33.0,1020.2,1014.9,7.0,8.0,9.8,17.8,No
2013-05-03,Mildura,1.9,24.0,0.0,4.0,8.4,N,39.0,NNE,N,17.0,20.0,46.0,9.0,1022.9,1018.7,5.0,7.0,11.1,23.1,No
2010-12-06,Sydney,20.4,25.7,1.0,5.8,11.4,ESE,28.0,ESE,ESE,7.0,19.0,74.0,67.0,1014.2,1013.3,5.0,5.0,23.6,25.5,No
2012-07-28,Ballarat,4.7,11.6,2.2,,,WSW,43.0,W,SW,20.0,22.0,100.0,98.0,1021.2,1021.2,8.0,8.0,7.2,9.5,Yes
2016-03-11,Ballarat,14.9,28.7,6.6,,,SE,30.0,,W,0.0,11.0,93.0,51.0,1017.7,1016.3,3.0,3.0,19.6,27.0,Yes
2014-06-19,Newcastle,6.6,19.0,0.1,,,,,,NE,0.0,4.0,100.0,64.0,,,6.0,3.0,10.0,17.8,No
2011-05-11,PearceRAAF,13.4,23.8,0.0,,9.6,E,46.0,E,ENE,24.0,17.0,59.0,29.0,1030.3,1026.1,0.0,0.0,16.5,23.2,No
2009-09-27,Portland,6.6,11.2,4.8,2.4,1.9,SW,59.0,SW,SW,28.0,24.0,66.0,64.0,,1016.2,7.0,8.0,10.1,10.3,Yes
2016-08-06,Brisbane,10.9,22.4,0.0,3.8,9.6,E,20.0,SW,SSE,6.0,6.0,70.0,49.0,1025.7,1023.1,4.0,2.0,15.3,22.0,No
2011-10-29,Penrith,14.8,28.7,0.0,,,NNE,19.0,ESE,NNE,4.0,7.0,82.0,63.0,,,,,19.9,27.4,No
2016-05-12,Mildura,11.9,21.6,0.0,,4.3,W,35.0,W,WNW,15.0,19.0,78.0,51.0,1020.6,1019.0,8.0,6.0,14.5,21.2,No
2013-12-24,Portland,12.1,18.3,0.0,5.6,9.3,WNW,35.0,WNW,WSW,13.0,19.0,73.0,64.0,1019.9,1018.6,8.0,,14.6,17.6,No
2013-06-05,Penrith,6.7,17.2,0.0,,,NNW,11.0,NW,NW,2.0,4.0,99.0,81.0,,,,,8.4,16.4,No
