Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
2016-09-18,Nhil,6.4,13.6,0.0,,,SSW,50.0,SSW,SW,33.0,31.0,69.0,63.0,1013.5,1012.3,,,9.8,11.7,No
2017-03-15,Sydney,19.8,25.9,38.0,,5.5,E,54.0,E,E,30.0,31.0,76.0,67.0,1020.6,1018.7,7.0,6.0,22.9,24.8,Yes
2011-06-25,Penrith,3.0,18.5,0.0,,,NNE,17.0,,NE,0.0,11.0,98.0,55.0,,,,,6.8,17.9,No
2011-08-06,Newcastle,6.8,23.7,0.0,,,,,N,NW,2.0,6.0,71.0,40.0,,,1.0,1.0,14.1,22.9,No
2012-06-23,Penrith,3.5,18.0,0.0,,,WNW,15.0,,,0.0,0.0,85.0,32.0,,,,,8.9,17.5,No
2016-10-02,PearceRAAF,8.9,17.9,5.2,,8.4,SW,54.0,WSW,WSW,35.0,31.0,50.0,57.0,1016.4,1017.8,2.0,8.0,15.1,15.9,Yes
2015-05-19,Ballarat,8.2,12.1,4.6,,,NNE,46.0,N,N,26.0,22.0,99.0,100.0,,,8.0,7.0,8.3,11.3,Yes
2009-03-13,Mildura,16.9,30.3,14.0,3.0,11.0,ESE,24.0,NE,SSE,7.0,11.0,92.0,41.0,1015.9,1013.4,1.0,3.0,20.0,29.3,Yes
2015-12-20,Melbourne,,,,19.8,6.2,WSW,74.0,N,WSW,39.0,46.0,,,,,,,,,
2009-04-29,Brisbane,12.1,25.5,0.0,3.4,9.5,E,20.0,WSW,ENE,11.0,11.0,59.0,40.0,1020.6,1016.5,5.0,3.0,17.6,24.4,No
2014-06-06,Portland,5.1,15.5,0.0,0.6,6.0,W,33.0,NW,W,7.0,22.0,99.0,80.0,1032.4,1030.5,8.0,8.0,10.5,14.7,No
2016-11-29,Penrith,18.9,29.3,0.0,,,ESE,35.0,SSW,ESE,4.0,19.0,69.0,47.0,,,,,22.3,27.8,No
2010-01-10,PearceRAAF,14.6,28.1,0.0,,11.8,SW,46.0,S,SSW,20.0,30.0,57.0,47.0,1010.9,1009.3,1.0,,23.1,25.2,No
2013-12-26,Brisbane,22.5,32.7,0.0,7.8,9.8,NE,24.0,NW,NE,7.0,11.0,52.0,57.0,1012.9,1008.7,4.0,6.0,28.8,29.0,No
2013-08-06,Brisbane,8.5,24.8,0.0,3.6,10.0,W,24.0,SW,WNW,2.0,7.0,64.0,30.0,1019.6,1014.5,3.0,2.0,15.4,24.5,No
2013-11-12,Nhil,6.6,21.1,0.8,,,SSE,46.0,S,SSE,19.0,35.0,82.0,51.0,1018.4,1015.5,,,12.1,18.2,No
2014-07-22,Penrith,5.1,19.1,0.0,,,ESE,15.0,,NE,0.0,4.0,86.0,39.0,,,,,9.9,18.9,No
2010-02-22,Newcastle,19.3,37.2,0.0,,,,,NW,NW,6.0,7.0,65.0,27.0,,,0.0,4.0,25.0,36.1,No
2012-01-15,Brisbane,19.7,26.3,2.4,7.2,2.8,ENE,37.0,ESE,SE,11.0,6.0,64.0,63.0,1014.5,1013.0,7.0,7.0,25.1,25.1,Yes
2012-09-26,Melbourne,7.0,21.5,0.0,3.6,8.2,N,96.0,N,NNE,31.0,46.0,46.0,27.0,1017.4,1011.3,3.0,7.0,15.2,20.8,No
2014-01-20,Ballarat,12.1,23.9,0.0,,,SE,54.0,SSE,SSE,28.0,26.0,83.0,48.0,1011.6,1010.1,8.0,4.0,15.9,22.6,No
2017-06-23,Melbourne,7.4,14.9,0.0,1.6,6.0,NNW,44.0,N,N,17.0,19.0,77.0,63.0,1018.8,1013.8,1.0,7.0,9.1,12.5,No
2011-08-31,Mildura,1.9,17.9,0.0,2.2,10.1,W,24.0,E,ESE,7.0,7.0,68.0,41.0,1027.7,1024.4,6.0,7.0,10.3,17.4,No
2011-02-03,PearceRAAF,20.1,39.8,0.0,,13.0,E,63.0,ENE,E,19.0,17.0,41.0,22.0,1007.6,1004.2,1.0,3.0,27.0,38.9,No
2016-02-27,Melbourne,,,,6.2,6.3,SSE,33.0,SSW,SSE,19.0,17.0,,,,,,,,,
2010-06-05,Brisbane,15.6,25.2,0.0,3.4,9.6,WSW,26.0,SW,W,7.0,9.0,57.0,43.0,1010.4,1008.4,1.0,1.0,19.5,24.4,No
2017-04-29,Sydney,10.8,22.7,0.0,3.6,10.5,W,31.0,W,ESE,24.0,13.0,60.0,51.0,1020.8,1018.2,1.0,3.0,14.0,21.2,No
2012-02-27,Sydney,21.9,28.0,0.0,5.0,6.1,ENE,37.0,NE,ENE,6.0,22.0,73.0,55.0,1017.4,1014.8,,,23.6,27.5,No
2013-11-13,Nhil,6.7,19.2,0.0,,,WSW,46.0,SW,SSW,20.0,24.0,80.0,47.0,1018.7,1017.1,,,10.9,17.8,No
2014-10-07,Brisbane,14.4,26.9,0.0,7.4,10.9,NE,28.0,NNW,NE,9.0,11.0,47.0,52.0,1016.8,1012.1,0.0,2.0,24.0,25.1,No
2011-09-10,Sydney,7.4,16.9,1.6,2.3,7.8,W,57.0,WSW,WSW,31.0,31.0,39.0,31.0,1010.3,1008.2,,,11.5,15.3,Yes
2016-10-09,PearceRAAF,10.2,18.3,8.0,,6.7,WSW,46.0,WSW,WSW,24.0,31.0,91.0,52.0,1022.1,1022.1,8.0,5.0,13.1,16.7,Yes
2012-02-01,Newcastle,18.4,20.2,32.4,,,,,SE,SE,11.0,9.0,98.0,94.0,,,8.0,8.0,19.0,18.5,Yes
2014-01-01,Brisbane,20.6,30.6,0.0,3.4,12.5,ENE,31.0,SE,ENE,7.0,11.0,52.0,52.0,1015.2,1013.1,4.0,1.0,28.8,28.9,No
2012-09-30,Penrith,5.8,22.0,0.2,,,S,33.0,W,WSW,15.0,11.0,35.0,24.0,,,,,16.1,21.4,No
2014-02-01,Newcastle,19.2,,0.0,,,,,SW,SE,4.0,9.0,71.0,61.0,,,5.0,4.0,24.5,27.4,No
2011-10-08,Mildura,8.6,22.9,0.0,3.6,10.9,SW,35.0,SW,WNW,13.0,20.0,84.0,36.0,1015.7,1013.1,1.0,7.0,13.4,21.4,No
2010-09-29,Ballarat,1.1,10.7,3.8,,,S,46.0,SSW,SSW,19.0,17.0,74.0,55.0,1023.7,1023.5,7.0,5.0,6.6,9.7,Yes
2010-04-19,Brisbane,18.5,26.2,4.6,3.4,4.6,SE,30.0,SSE,E,7.0,9.0,74.0,67.0,1022.7,1020.2,8.0,7.0,22.6,23.3,Yes
2015-09-12,Newcastle,8.5,25.8,0.0,,,,,NW,,19.0,,64.0,,,,0.0,,17.2,,No
2017-06-20,Newcastle,13.5,19.8,0.6,,,,,SW,,9.0,,87.0,,,,6.0,,16.0,,No
2012-10-29,Melbourne,9.3,25.4,5.2,4.0,12.2,N,52.0,NE,N,6.0,24.0,68.0,44.0,1021.3,1016.1,6.0,7.0,13.6,24.8,Yes
2012-09-24,PearceRAAF,2.9,20.2,5.8,,9.8,WSW,35.0,W,WSW,6.0,20.0,57.0,55.0,1013.0,1010.0,0.0,3.0,15.2,18.2,Yes
2012-10-04,Melbourne,16.9,31.4,0.0,8.0,11.3,WNW,69.0,N,WNW,37.0,39.0,31.0,11.0,1013.4,1008.8,2.0,1.0,21.0,30.9,No
2016-04-22,Penrith,13.8,26.8,0.0,,,SSW,35.0,SW,S,6.0,6.0,75.0,79.0,,,,,19.3,18.4,No
2015-03-01,Nhil,11.5,25.6,1.4,,,SW,46.0,SW,S,20.0,15.0,84.0,35.0,1013.4,1014.7,,,14.5,23.8,Yes
2010-07-16,Melbourne,8.6,14.5,0.0,2.0,1.3,N,24.0,WNW,N,9.0,11.0,61.0,50.0,1027.8,1025.9,7.0,6.0,11.8,14.0,No
2015-10-20,Brisbane,14.4,26.8,0.0,7.4,12.0,ENE,24.0,W,ENE,4.0,13.0,58.0,52.0,1024.4,1020.9,3.0,2.0,23.8,25.1,No
2017-06-14,Penrith,10.2,20.6,0.0,,,NNW,15.0,S,N,2.0,6.0,88.0,69.0,,,,,14.1,18.9,No
2010-03-20,Penrith,16.0,34.3,0.0,,,NE,24.0,,NW,0.0,9.0,76.0,28.0,,,,,20.9,33.8,No
2010-08-11,Sydney,12.2,18.0,4.6,0.6,6.0,,,NW,WNW,19.0,20.0,59.0,35.0,1008.6,1003.7,7.0,3.0,12.8,17.4,Yes
2015-03-20,Ballarat,5.9,18.5,0.0,,,S,44.0,WSW,S,7.0,20.0,98.0,42.0,1017.2,1020.0,,5.0,10.3,16.7,No
2012-02-24,Portland,9.0,35.5,0.0,4.0,12.3,N,43.0,NNE,S,11.0,9.0,88.0,25.0,1018.4,1016.2,0.0,0.0,13.9,33.4,No
2017-01-19,Brisbane,25.8,30.9,0.0,8.6,5.7,ESE,28.0,ESE,ESE,4.0,11.0,69.0,55.0,1011.0,1008.9,7.0,4.0,28.6,30.4,No
2011-06-09,PearceRAAF,12.8,19.6,0.0,,9.2,E,56.0,ENE,NE,28.0,24.0,63.0,34.0,1027.6,1024.0,2.0,0.0,14.0,19.3,No
2012-03-19,Sydney,17.6,24.4,12.0,6.0,5.2,ESE,43.0,SE,SE,19.0,22.0,72.0,57.0,1023.7,1022.7,,,21.1,23.2,Yes
2010-12-06,Brisbane,20.3,26.4,0.8,0.8,2.1,ESE,30.0,SE,ESE,7.0,7.0,71.0,82.0,1010.9,1009.2,7.0,7.0,25.8,25.0,No
2013-01-04,Sydney,18.3,26.6,0.0,9.0,13.1,NNE,52.0,NE,ENE,17.0,26.0,59.0,60.0,1016.7,1014.1,1.0,0.0,24.4,24.8,No
2013-09-10,Portland,8.6,13.4,3.2,2.2,8.6,WSW,63.0,W,WNW,30.0,39.0,72.0,77.0,1008.0,1007.4,6.0,8.0,11.7,12.3,Yes
2013-12-13,Sydney,18.9,26.3,0.0,6.8,13.0,ENE,46.0,ESE,ENE,9.0,30.0,63.0,63.0,1012.5,1009.8,1.0,1.0,24.3,25.1,No
2015-10-11,Brisbane,14.7,25.9,0.0,7.2,11.3,ENE,26.0,NNE,NE,6.0,11.0,48.0,48.0,1026.5,1022.1,3.0,1.0,23.1,24.6,No
2016-08-10,Penrith,8.9,25.9,0.0,,,NW,33.0,,W,0.0,11.0,74.0,34.0,,,,,14.7,24.6,No
2012-06-03,Penrith,13.4,15.5,13.4,,,SSE,11.0,,W,0.0,2.0,100.0,98.0,,,,,13.8,15.4,Yes
2009-10-10,Sydney,8.9,18.6,24.4,3.4,6.7,,,W,S,15.0,19.0,84.0,59.0,1029.7,1027.3,4.0,7.0,12.0,17.6,Yes
2015-09-02,Mildura,10.5,14.6,0.8,6.0,6.3,NE,26.0,ENE,ENE,15.0,9.0,71.0,84.0,1008.1,1004.6,6.0,7.0,12.7,12.4,No
2012-10-26,Brisbane,13.7,31.3,0.0,7.8,11.4,NE,24.0,ENE,NNE,4.0,11.0,50.0,54.0,1010.9,1006.3,0.0,0.0,24.8,27.3,No
2009-12-12,PearceRAAF,13.3,37.1,0.0,,13.2,ENE,37.0,NE,E,19.0,15.0,16.0,8.0,1016.8,1012.0,,,28.3,36.5,No
2012-06-18,Mildura,8.1,18.2,0.0,1.6,5.1,W,31.0,W,W,11.0,15.0,94.0,48.0,1027.1,1024.5,7.0,7.0,10.3,17.7,No
2009-05-01,Portland,6.8,14.9,7.2,2.4,4.6,NW,37.0,NNW,WSW,9.0,19.0,95.0,58.0,1022.6,1022.8,6.0,4.0,10.6,13.9,Yes
2012-11-20,Sydney,15.8,23.2,1.6,7.0,7.6,SSE,44.0,SSE,SE,28.0,22.0,61.0,50.0,1022.2,1021.6,7.0,3.0,18.9,21.8,Yes
2010-08-21,Portland,7.5,13.3,5.6,2.8,9.0,,,W,W,31.0,33.0,72.0,62.0,1014.8,1015.4,7.0,4.0,10.8,12.4,Yes
2009-07-10,Penrith,8.5,17.8,1.8,,,SE,30.0,,SE,0.0,17.0,98.0,67.0,,,,,11.4,14.9,Yes
2011-09-13,Brisbane,11.4,22.2,0.0,4.6,9.6,E,24.0,S,ENE,6.0,9.0,55.0,52.0,1027.8,1024.5,3.0,2.0,18.4,20.2,No
2015-06-15,Melbourne,,,,0.6,3.1,NNE,31.0,,NNE,0.0,13.0,,,,,,,,,
2015-06-29,Nhil,4.3,14.1,0.0,,,SE,26.0,SSE,WSW,7.0,2.0,100.0,63.0,1033.9,1030.9,,,6.7,12.6,No
2011-05-05,Portland,10.3,12.7,1.8,0.8,0.0,S,19.0,E,,2.0,,69.0,,1029.1,,8.0,,10.9,,Yes
2014-05-04,Sydney,10.8,20.5,3.8,3.8,8.5,W,54.0,W,W,20.0,31.0,61.0,31.0,1001.9,1003.7,5.0,1.0,15.0,19.3,Yes
2015-07-13,Brisbane,8.4,18.2,0.2,6.8,9.7,WNW,48.0,W,W,13.0,22.0,49.0,42.0,1015.9,1012.3,1.0,2.0,12.9,16.8,No
2016-01-28,Mildura,17.7,30.7,0.0,12.0,11.3,SSW,46.0,SW,WSW,19.0,22.0,68.0,29.0,1008.4,1005.1,5.0,2.0,19.0,28.3,No
2015-01-12,Brisbane,22.5,30.4,14.6,4.2,1.1,ESE,31.0,SW,ESE,4.0,6.0,81.0,94.0,1009.9,1007.5,8.0,8.0,25.9,23.5,Yes
2014-08-23,Mildura,6.7,23.5,0.0,3.0,10.0,NNE,39.0,NNE,NNW,13.0,22.0,64.0,21.0,1026.5,1023.7,3.0,2.0,13.9,22.6,No
2010-02-05,PearceRAAF,8.9,35.8,0.0,,9.5,WSW,39.0,NE,SSW,13.0,19.0,22.0,12.0,1009.3,1005.1,3.0,4.0,25.8,33.3,No
2016-12-08,Newcastle,18.0,32.2,0.2,,,,,,,0.0,,81.0,,,,5.0,,22.2,,No
2013-12-17,Nhil,7.9,34.3,0.0,,,SSE,37.0,SSE,SSW,11.0,9.0,71.0,14.0,1020.5,1017.8,,,15.5,31.5,No
2016-04-27,Newcastle,9.8,23.3,0.0,,,,,,,0.0,,88.0,,,,7.0,,15.5,,No
2017-02-21,Melbourne,10.1,24.0,0.2,4.8,12.7,ESE,26.0,NE,SSW,6.0,13.0,65.0,45.0,1021.6,1019.4,1.0,1.0,14.5,21.5,No
2015-07-26,PearceRAAF,2.9,18.3,0.0,,7.9,E,35.0,E,ENE,22.0,13.0,85.0,51.0,1032.5,1029.7,,4.0,11.6,17.4,No
2014-08-08,Sydney,9.1,18.1,0.0,2.6,4.0,WNW,24.0,W,ESE,17.0,15.0,76.0,64.0,1032.1,1029.6,7.0,3.0,10.9,16.9,No
2012-04-01,Ballarat,8.3,18.5,0.2,,,ESE,31.0,S,S,15.0,13.0,92.0,52.0,1019.4,1017.2,7.0,7.0,12.8,16.5,No
2014-09-29,Sydney,16.5,32.9,0.0,8.0,10.6,NNW,37.0,N,WNW,17.0,15.0,29.0,17.0,1014.6,1011.2,2.0,0.0,25.2,32.3,No
2010-05-07,Penrith,6.1,22.6,0.0,,,N,15.0,ESE,NW,6.0,7.0,78.0,39.0,,,,,12.6,22.2,No
2009-02-27,Portland,12.4,30.1,0.0,8.2,11.9,WSW,54.0,N,SW,13.0,30.0,44.0,57.0,1010.0,1010.3,3.0,6.0,20.4,23.3,No
2017-06-04,Melbourne,4.4,15.8,0.0,0.8,9.1,NE,13.0,NE,NE,9.0,2.0,100.0,53.0,1029.8,1026.0,1.0,1.0,5.7,15.5,No
2013-09-22,Brisbane,14.7,25.4,0.0,5.8,10.5,ENE,28.0,S,NNE,2.0,11.0,57.0,57.0,1016.1,1012.3,2.0,1.0,21.6,23.9,No
2011-11-09,Penrith,17.9,35.5,3.8,,,N,30.0,,NW,0.0,6.0,98.0,37.0,,,,,21.6,34.1,Yes
2013-04-19,Newcastle,,,,,,,,,,,,,,,,,,,,
2015-10-22,PearceRAAF,11.5,25.9,0.0,,5.3,W,35.0,SSW,W,7.0,22.0,77.0,64.0,1014.1,1014.2,8.0,8.0,21.2,22.5,No
2016-11-18,Penrith,14.1,37.0,0.0,,,ESE,33.0,SW,W,6.0,6.0,69.0,17.0,,,,,21.2,36.6,No
2015-04-21,Penrith,12.7,15.8,85.6,,,S,54.0,SSW,SSW,22.0,20.0,91.0,83.0,,,,,13.3,13.6,Yes
2016-08-02,Ballarat,3.3,9.8,3.6,,,S,48.0,S,SSW,26.0,26.0,91.0,82.0,1021.2,1021.9,,8.0,5.9,9.2,Yes
2011-11-09,PearceRAAF,9.5,22.5,1.4,,10.6,SW,39.0,NNW,WSW,9.0,22.0,62.0,49.0,1017.7,1017.0,6.0,4.0,18.2,21.8,Yes
2011-03-28,Sydney,15.9,24.2,5.8,1.6,3.2,E,33.0,W,E,15.0,15.0,91.0,59.0,1026.7,1025.5,,,17.1,23.5,Yes
2011-03-14,Sydney,21.3,27.5,0.0,8.0,3.2,S,59.0,WNW,S,11.0,31.0,76.0,79.0,1019.4,1020.6,,,24.3,22.3,No
2014-02-11,Brisbane,19.5,29.2,0.0,7.2,10.7,ENE,24.0,SW,NE,6.0,11.0,59.0,51.0,1016.5,1013.3,6.0,6.0,25.5,28.2,No
2014-12-23,Nhil,16.1,26.0,0.2,,,SSW,50.0,WSW,WSW,19.0,26.0,85.0,51.0,1009.9,1011.1,,,18.6,23.3,No
2013-07-11,PearceRAAF,8.2,15.6,0.0,,1.0,,,NE,NNE,9.0,15.0,72.0,79.0,1014.0,1011.9,6.0,7.0,14.3,15.1,No
2011-12-19,Melbourne,17.7,23.3,7.4,5.4,2.3,SW,41.0,WSW,WSW,26.0,28.0,66.0,47.0,1006.9,1007.7,6.0,7.0,19.2,23.1,Yes
2016-10-04,Mildura,9.2,18.5,0.2,4.3,9.1,W,59.0,NW,W,24.0,33.0,65.0,64.0,1008.3,1009.1,1.0,6.0,13.8,17.4,No
2011-11-28,Mildura,16.3,34.7,0.0,6.6,9.2,NNW,37.0,NNE,NNW,15.0,19.0,43.0,16.0,1012.7,1009.5,7.0,7.0,23.7,33.1,No
2010-03-19,Newcastle,15.0,30.5,0.0,,,,,N,,4.0,0.0,89.0,42.0,,,1.0,1.0,18.5,30.0,No
2010-10-29,PearceRAAF,3.0,22.0,0.0,,12.1,SW,44.0,SSE,SE,20.0,11.0,41.0,25.0,1024.9,1022.0,1.0,3.0,15.6,21.5,No
2010-04-20,Brisbane,17.9,26.4,1.0,3.8,3.9,E,28.0,S,WNW,4.0,4.0,79.0,78.0,1021.1,1018.4,7.0,7.0,22.6,22.3,No
2010-09-01,Sydney,14.9,25.9,0.0,6.4,3.3,,,,,,,53.0,33.0,1017.8,1012.5,6.0,7.0,18.2,24.1,No
2012-01-13,Melbourne,13.3,20.9,0.6,4.8,5.1,S,50.0,SW,S,20.0,30.0,69.0,47.0,1019.5,1019.1,8.0,7.0,15.4,19.4,No
2014-03-20,Newcastle,18.4,27.8,0.0,,,,,,NE,0.0,4.0,75.0,65.0,,,1.0,6.0,24.0,26.0,No
2009-10-09,PearceRAAF,7.9,22.9,0.0,,8.9,WSW,37.0,NNW,WSW,4.0,24.0,96.0,59.0,1014.2,1011.7,6.0,,15.2,21.6,No
2014-07-07,Mildura,0.9,17.4,0.0,1.2,6.9,NNW,35.0,N,NNW,7.0,19.0,99.0,38.0,1018.4,1014.2,2.0,7.0,4.8,16.5,No
2014-09-02,Mildura,6.0,16.9,6.4,0.6,9.6,S,39.0,SSW,SSW,20.0,20.0,78.0,38.0,1022.2,1021.3,1.0,4.0,9.9,16.6,Yes
2016-05-15,Sydney,13.2,24.4,0.0,2.2,5.2,W,30.0,W,N,20.0,9.0,42.0,41.0,1017.4,1013.7,6.0,5.0,17.8,22.4,No
2016-03-09,Sydney,22.9,29.3,0.0,9.2,10.1,NNE,43.0,N,NE,13.0,24.0,71.0,55.0,1021.6,1017.9,4.0,4.0,24.8,29.1,No
2017-02-26,Melbourne,13.2,29.8,0.0,7.2,12.0,SSE,30.0,NNE,SSW,6.0,11.0,80.0,49.0,1021.8,1019.1,1.0,2.0,15.9,26.9,No
2012-11-08,Brisbane,19.8,28.0,0.0,4.2,8.0,NE,33.0,ENE,NE,9.0,17.0,73.0,60.0,1015.9,1013.5,7.0,2.0,24.4,25.8,No
2010-04-19,PearceRAAF,14.5,30.1,0.0,,10.5,WSW,30.0,NNW,WSW,4.0,20.0,66.0,37.0,1011.3,1009.9,0.0,0.0,20.6,27.7,No
2013-01-08,Portland,13.6,21.3,0.0,8.0,7.3,W,50.0,W,SSW,26.0,28.0,80.0,99.0,1005.1,1003.6,4.0,7.0,18.9,15.8,No
2015-02-25,Ballarat,11.4,25.9,0.0,,,S,41.0,SE,SSW,20.0,11.0,90.0,54.0,1014.6,1011.7,6.0,1.0,15.1,23.2,No
2016-10-16,Penrith,10.0,30.7,0.0,,,NNW,44.0,N,NNW,13.0,30.0,48.0,27.0,,,,,19.5,30.1,No
2014-05-10,Newcastle,9.7,21.2,0.2,,,,,NW,,4.0,0.0,83.0,62.0,,,1.0,7.0,15.4,20.0,No
2014-03-25,Newcastle,15.8,24.2,1.0,,,,,,,0.0,0.0,90.0,74.0,,,7.0,8.0,19.0,23.6,No
2011-01-15,Sydney,22.0,30.4,0.6,11.4,1.6,NNE,37.0,N,ENE,9.0,7.0,87.0,61.0,1009.4,1007.0,,,22.6,29.6,No
2017-06-02,Melbourne,8.0,14.7,0.0,1.4,2.6,SSW,20.0,W,SSW,4.0,9.0,64.0,69.0,1037.2,1034.9,6.0,7.0,10.6,13.3,No
2017-01-25,PearceRAAF,15.5,40.8,,,13.2,S,43.0,ENE,SE,15.0,6.0,26.0,12.0,1016.6,1012.5,,,29.9,39.3,
2013-10-06,Newcastle,12.0,32.8,0.0,,,,,,NW,0.0,4.0,39.0,17.0,,,1.0,3.0,21.7,30.6,No
2013-01-22,Newcastle,19.2,32.5,0.0,,,,,,,0.0,,81.0,,,,2.0,,23.5,,No
2014-04-11,Portland,14.4,18.2,2.4,3.2,5.4,S,39.0,SSE,SSE,19.0,19.0,80.0,93.0,1017.5,1018.0,8.0,8.0,15.5,14.3,Yes
2016-03-28,Sydney,19.4,26.0,34.8,5.8,4.1,SSW,26.0,S,ESE,15.0,20.0,88.0,64.0,1018.7,1015.7,6.0,6.0,20.6,26.0,Yes
2011-05-29,Ballarat,7.3,11.5,0.2,,,S,20.0,,SE,0.0,9.0,99.0,65.0,1026.4,1024.7,7.0,8.0,7.9,10.8,No
2009-01-15,PearceRAAF,,39.5,0.0,,13.1,,,E,E,31.0,17.0,41.0,15.0,1015.4,1011.5,0.0,0.0,23.2,37.8,No
2015-06-23,Ballarat,4.8,11.9,0.0,,,NNE,63.0,NNE,NNE,35.0,30.0,87.0,78.0,1019.3,1016.0,,4.0,7.2,11.0,No
2017-01-30,Melbourne,17.8,30.0,0.0,10.6,0.4,S,39.0,N,NNW,17.0,9.0,34.0,32.0,1004.7,1005.6,7.0,7.0,26.9,29.0,No
2016-06-28,Brisbane,8.6,18.5,1.2,4.4,9.8,WNW,39.0,W,W,13.0,11.0,55.0,41.0,1021.4,1019.9,1.0,1.0,11.5,18.3,Yes
2012-04-05,Mildura,13.1,31.1,0.0,3.6,10.3,ENE,28.0,ENE,ENE,6.0,6.0,56.0,28.0,1019.2,1015.6,1.0,1.0,22.6,30.3,No
2015-01-28,Melbourne,,,,6.0,12.5,S,63.0,SSE,SSE,30.0,35.0,,,,,,,,,
2013-11-20,Ballarat,9.9,15.0,0.0,,,SE,63.0,SE,SE,37.0,35.0,91.0,69.0,1010.9,1010.5,7.0,4.0,10.8,13.5,No
2010-05-08,PearceRAAF,9.6,29.4,0.0,,9.8,NW,33.0,,W,0.0,17.0,33.0,24.0,1018.2,1015.0,,,19.0,27.4,No
2009-06-27,Mildura,9.7,12.6,1.6,1.4,1.0,SW,19.0,SSW,SW,11.0,11.0,100.0,81.0,1007.5,1006.2,8.0,7.0,10.0,12.5,Yes
2009-05-31,Mildura,6.6,14.5,0.0,2.0,0.6,ENE,30.0,E,E,19.0,11.0,66.0,72.0,1029.3,1026.2,7.0,8.0,11.1,13.3,No
2009-08-05,Ballarat,2.2,12.2,2.8,,,NNW,44.0,N,NNW,19.0,28.0,98.0,71.0,1019.9,1017.4,8.0,8.0,6.7,11.0,Yes
2013-11-12,PearceRAAF,12.2,30.8,0.0,,12.8,WSW,52.0,SSW,SSW,19.0,22.0,59.0,38.0,1012.9,1010.1,4.0,3.0,21.6,28.8,No
2012-03-26,Portland,6.2,18.5,0.0,1.2,7.7,,,N,SSW,6.0,15.0,91.0,64.0,1024.1,1022.9,7.0,6.0,11.4,16.9,No
2009-09-26,Newcastle,11.8,22.2,0.0,,,,,NW,NW,74.0,65.0,38.0,98.0,,,8.0,2.0,19.6,20.0,No
2012-01-12,Newcastle,14.2,22.5,0.0,,,,,SE,SE,19.0,28.0,47.0,47.0,,,1.0,1.0,18.8,22.0,No
2012-07-14,Brisbane,17.8,24.5,12.0,0.2,4.3,WNW,28.0,WSW,W,6.0,9.0,82.0,57.0,1016.9,1014.8,6.0,7.0,19.9,21.9,Yes
2011-03-31,Newcastle,16.0,23.4,2.4,,,,,SE,SE,9.0,19.0,84.0,67.0,,,8.0,7.0,21.7,22.4,Yes
2014-02-20,Melbourne,12.6,20.8,9.4,7.0,11.4,W,63.0,W,W,28.0,37.0,59.0,38.0,1009.1,1011.1,2.0,7.0,14.6,20.3,Yes
2016-08-11,Mildura,6.1,16.0,0.4,3.5,7.6,W,28.0,W,WSW,13.0,17.0,93.0,44.0,1023.2,1022.4,0.0,5.0,8.7,15.0,No
2016-12-09,Ballarat,6.3,14.0,4.0,,,SSW,44.0,SSW,SSW,24.0,22.0,94.0,60.0,1015.5,1018.5,8.0,8.0,8.4,13.3,Yes
2011-10-11,Mildura,8.3,21.3,0.0,6.0,6.5,W,35.0,WSW,SW,13.0,13.0,67.0,34.0,1018.0,1015.5,7.0,6.0,12.8,19.5,No
2015-04-24,Newcastle,13.6,26.2,0.4,,,,,,NW,0.0,4.0,87.0,50.0,,,7.0,3.0,17.0,26.0,No
2009-11-05,Mildura,8.3,23.4,0.0,10.0,12.8,S,35.0,SSE,SSE,19.0,17.0,46.0,24.0,1024.4,1021.1,1.0,0.0,14.7,21.2,No
2014-12-10,Brisbane,21.6,29.9,0.6,9.4,12.8,NE,24.0,,ENE,0.0,11.0,66.0,63.0,1013.9,1010.7,6.0,1.0,27.5,29.0,No
2014-02-03,Ballarat,21.6,28.0,0.0,,,SSE,61.0,,SSW,0.0,28.0,30.0,53.0,1008.7,1012.5,,,26.0,23.7,No
2009-12-14,Ballarat,7.1,21.5,0.2,,,SE,37.0,SE,SE,24.0,22.0,66.0,43.0,1021.4,1020.1,0.0,,12.2,20.7,No
2008-12-02,Sydney,16.6,23.8,0.0,12.0,12.9,,,W,E,6.0,26.0,65.0,65.0,1011.1,1007.2,1.0,1.0,20.8,23.4,No
2008-02-09,Sydney,16.4,20.8,12.6,4.8,3.0,,,SSW,W,19.0,9.0,92.0,91.0,1006.4,1007.6,7.0,7.0,17.1,16.5,Yes
2011-12-16,Penrith,11.9,22.4,0.0,,,ESE,28.0,S,ESE,9.0,6.0,67.0,60.0,,,,,19.6,21.4,No
2015-03-03,Melbourne,,,,4.4,10.9,SSW,30.0,SW,S,13.0,17.0,,,,,,,,,
2008-12-09,Newcastle,15.6,29.4,0.0,,,,,NE,NW,4.0,19.0,78.0,53.0,,,1.0,3.0,21.2,28.2,No
2017-05-21,Nhil,10.5,21.4,0.0,,,N,28.0,N,N,7.0,15.0,78.0,42.0,1019.4,1017.6,,,13.0,21.3,No
2015-07-16,Penrith,5.8,13.1,1.2,,,NNE,26.0,NNE,ENE,17.0,4.0,95.0,63.0,,,,,8.4,12.7,Yes
